Retailer rank,Retailer ID,Annual revenue (€),Country,Product Category,BNPL type,BNPL provider,Year
340,DE-340,0,DE,Toys & Hobbies,In-house + Outsourced BNPL,Klarna,2023
341,DE-341,231708.85,DE,DIY,In-house + Outsourced BNPL,PayPal,2023
342,DE-342,602040.91,DE,Fashion & beauty,In-house only BNPL,Klarna,2023
343,DE-343,193374.61,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
344,DE-344,558911.57,DE,Fashion & beauty,In-house only BNPL,PayPal,2023
345,DE-345,396715.42,DE,Electronics,Outsourced only BNPL,Klarna,2023
346,DE-346,437678.65,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
347,DE-347,336378.3,DE,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
348,DE-348,469341.47,DE,DIY,Outsourced only BNPL,PayPal,2023
349,DE-349,414096.44,DE,Home & Furniture,In-house + Outsourced BNPL,PayPal,2023
350,DE-350,351454.81,DE,Home & Furniture,Outsourced only BNPL,Unzer,2023
351,DE-351,216576.38,DE,Home & Furniture,Outsourced only BNPL,PayPal,2023
352,DE-352,279342.74,DE,Home & Furniture,Outsourced only BNPL,Riverty,2023
353,DE-353,105748.96,DE,DIY,Outsourced only BNPL,PayPal,2023
354,DE-354,455690.37,DE,Fashion & beauty,In-house only BNPL,Klarna,2023
355,DE-355,0,DE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
356,DE-356,349250.71,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
357,DE-357,449876.74,DE,Electronics,In-house + Outsourced BNPL,PayPal,2023
358,DE-358,515490.66,DE,Fashion & beauty,No BNPL,No BNPL,2023
359,DE-359,0,DE,Toys & Hobbies,Outsourced only BNPL,PayPal,2023
360,DE-360,288818,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
361,DE-361,439009.33,DE,Fashion & beauty,In-house only BNPL,Riverty,2023
362,DE-362,0,DE,DIY,In-house only BNPL,PayPal,2023
363,DE-363,0,DE,Toys & Hobbies,No BNPL,No BNPL,2023
364,DE-364,475442.38,DE,Electronics,In-house + Outsourced BNPL,Klarna,2023
365,DE-365,513104.81,DE,Fashion & beauty,In-house only BNPL,PayPal,2023
366,DE-366,186849.95,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
367,DE-367,0,DE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
368,DE-368,0,DE,Home & Furniture,Outsourced only BNPL,Riverty,2023
369,DE-369,248760.14,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
370,DE-370,87184.27,DE,Fashion & beauty,Outsourced only BNPL,PayPal,2023
371,DE-371,530040.24,DE,Electronics,No BNPL,No BNPL,2023
372,DE-372,230164.83,DE,Home & Furniture,Outsourced only BNPL,PayPal,2023
373,DE-373,190882.8,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
374,DE-374,248667.89,DE,Fashion & beauty,In-house + Outsourced BNPL,PayPal,2023
375,DE-375,149692.12,DE,Electronics,Outsourced only BNPL,PayPal,2023
376,DE-376,488752.92,DE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
377,DE-377,468545.07,DE,Electronics,No BNPL,No BNPL,2023
378,DE-378,191350.64,DE,DIY,In-house + Outsourced BNPL,Riverty,2023
379,DE-379,289304.23,DE,Home & Furniture,In-house + Outsourced BNPL,PayPal,2023
380,DE-380,341800.75,DE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
381,DE-381,264721.54,DE,Electronics,Outsourced only BNPL,Klarna,2023
382,DE-382,560188.09,DE,Fashion & beauty,Outsourced only BNPL,Others,2023
383,DE-383,368128.71,DE,Fashion & beauty,In-house only BNPL,Riverty,2023
384,DE-384,69475.2,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
385,DE-385,309538.74,DE,Electronics,In-house only BNPL,Klarna,2023
386,DE-386,0,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
387,DE-387,0,DE,DIY,Outsourced only BNPL,Klarna,2023
388,DE-388,40457.73,DE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
389,DE-389,500679.66,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
390,DE-390,575472.46,DE,Electronics,Outsourced only BNPL,Klarna,2023
391,DE-391,150564.52,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
392,DE-392,263603.15,DE,Electronics,In-house only BNPL,Klarna,2023
393,DE-393,759537.31,DE,Electronics,Outsourced only BNPL,Klarna,2023
394,DE-394,328168.57,DE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
395,DE-395,679871.09,DE,Electronics,Outsourced only BNPL,Klarna,2023
396,DE-396,234926.74,DE,Toys & Hobbies,In-house only BNPL,Klarna,2023
397,DE-397,339644.66,DE,Fashion & beauty,In-house only BNPL,Riverty,2023
398,DE-398,178697.08,DE,DIY,In-house + Outsourced BNPL,Riverty,2023
399,DE-399,363478.81,DE,DIY,Outsourced only BNPL,Klarna,2023
400,DE-400,289519.92,DE,Home & Furniture,Outsourced only BNPL,PayPal,2023
401,DE-401,119716.4,DE,Home & Furniture,Outsourced only BNPL,Riverty,2023
402,DE-402,103222.83,DE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
403,DE-403,304567.1,DE,Fashion & beauty,No BNPL,No BNPL,2023
404,DE-404,85260,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
405,DE-405,257600.7,DE,Home & Furniture,Outsourced only BNPL,Unzer,2023
406,DE-406,274006.27,DE,Home & Furniture,Outsourced only BNPL,Unzer,2023
407,DE-407,348524.69,DE,Electronics,In-house only BNPL,Klarna,2023
408,DE-408,0,DE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
409,DE-409,0,DE,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
410,DE-410,107125.02,DE,Electronics,No BNPL,No BNPL,2023
411,DE-411,536785.54,DE,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
412,DE-412,8223.15,DE,DIY,Outsourced only BNPL,Klarna,2023
413,DE-413,330464.58,DE,Fashion & beauty,No BNPL,No BNPL,2023
414,DE-414,0,DE,Fashion & beauty,No BNPL,No BNPL,2023
415,DE-415,124887.46,DE,Home & Furniture,Outsourced only BNPL,Riverty,2023
416,DE-416,129160.71,DE,Toys & Hobbies,In-house + Outsourced BNPL,Klarna,2023
417,DE-417,194889.19,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
418,DE-418,334545.8,DE,DIY,Outsourced only BNPL,Riverty,2023
419,DE-419,429753.14,DE,Fashion & beauty,Outsourced only BNPL,PayPal,2023
420,DE-420,0,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
421,DE-421,0,DE,Fashion & beauty,No BNPL,No BNPL,2023
422,DE-422,632165.36,DE,Electronics,In-house + Outsourced BNPL,PayPal,2023
423,DE-423,215364.38,DE,Fashion & beauty,No BNPL,No BNPL,2023
424,DE-424,0,DE,DIY,Outsourced only BNPL,Riverty,2023
425,DE-425,500151.96,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
426,DE-426,570044.35,DE,Electronics,Outsourced only BNPL,PayPal,2023
427,DE-427,185672.99,DE,Home & Furniture,In-house only BNPL,Riverty,2023
428,DE-428,515349.6,DE,DIY,In-house + Outsourced BNPL,Riverty,2023
429,DE-429,48191.57,DE,DIY,Outsourced only BNPL,Riverty,2023
430,DE-430,360730.03,DE,Electronics,Outsourced only BNPL,Klarna,2023
431,DE-431,196528.02,DE,Toys & Hobbies,Outsourced only BNPL,Riverty,2023
432,DE-432,183856.68,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
433,DE-433,583265.53,DE,Electronics,In-house only BNPL,Klarna,2023
434,DE-434,269297.7,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
435,DE-435,471636.56,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
436,DE-436,42018.81,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
437,DE-437,275246.21,DE,Electronics,No BNPL,No BNPL,2023
438,DE-438,782806.27,DE,Electronics,In-house + Outsourced BNPL,PayPal,2023
439,DE-439,130083.78,DE,DIY,Outsourced only BNPL,Klarna,2023
440,DE-440,322992.2,DE,Home & Furniture,Outsourced only BNPL,Riverty,2023
441,DE-441,421105.19,DE,Fashion & beauty,In-house + Outsourced BNPL,PayPal,2023
442,DE-442,487406.06,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
443,DE-443,310527.09,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
444,DE-444,249144.83,DE,Electronics,No BNPL,No BNPL,2023
445,DE-445,264271.44,DE,Fashion & beauty,No BNPL,No BNPL,2023
446,DE-446,334384.15,DE,Home & Furniture,Outsourced only BNPL,Riverty,2023
447,DE-447,437894.1,DE,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
448,DE-448,4478.44,DE,Home & Furniture,In-house + Outsourced BNPL,Riverty,2023
449,DE-449,169988.88,DE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
450,DE-450,425115.29,DE,Electronics,Outsourced only BNPL,Klarna,2023
451,DE-451,518901.01,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
452,DE-452,30607.73,DE,Fashion & beauty,Outsourced only BNPL,PayPal,2023
453,DE-453,528403.03,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
454,DE-454,401963.42,DE,Fashion & beauty,Outsourced only BNPL,PayPal,2023
455,DE-455,0,DE,DIY,Outsourced only BNPL,PayPal,2023
456,DE-456,658188.51,DE,Fashion & beauty,In-house only BNPL,Klarna,2023
457,DE-457,404514.09,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
458,DE-458,737950.48,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
459,DE-459,401785.72,DE,Home & Furniture,In-house + Outsourced BNPL,Riverty,2023
460,DE-460,106238.28,DE,Toys & Hobbies,Outsourced only BNPL,PayPal,2023
461,DE-461,0,DE,Toys & Hobbies,In-house only BNPL,Klarna,2023
462,DE-462,143864.98,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
463,DE-463,235978.83,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
464,DE-464,528400.46,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
465,DE-465,3502.52,DE,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
466,DE-466,205073.37,DE,Home & Furniture,Outsourced only BNPL,Riverty,2023
467,DE-467,79726.47,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
468,DE-468,263956.39,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
469,DE-469,244782.83,DE,Fashion & beauty,No BNPL,No BNPL,2023
470,DE-470,522828.09,DE,Home & Furniture,In-house only BNPL,Klarna,2023
471,DE-471,259772.01,DE,Home & Furniture,No BNPL,No BNPL,2023
472,DE-472,208118.34,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
473,DE-473,0,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
474,DE-474,61418.96,DE,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
475,DE-475,65301.88,DE,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
476,DE-476,255798.83,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
477,DE-477,526755.38,DE,Electronics,Outsourced only BNPL,Klarna,2023
478,DE-478,482759.82,DE,Electronics,Outsourced only BNPL,Klarna,2023
479,DE-479,442775.82,DE,Home & Furniture,In-house only BNPL,Klarna,2023
480,DE-480,642104.6,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
481,DE-481,39265.09,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
482,DE-482,577823.36,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
483,DE-483,163796.62,DE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
484,DE-484,725679.32,DE,Electronics,Outsourced only BNPL,Riverty,2023
485,DE-485,0,DE,DIY,In-house only BNPL,PayPal,2023
486,DE-486,0,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
487,DE-487,246757.18,DE,Fashion & beauty,In-house only BNPL,Klarna,2023
488,DE-488,0,DE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
489,DE-489,445533.8,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
490,DE-490,8071.8,DE,Home & Furniture,No BNPL,No BNPL,2023
491,DE-491,108997.63,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
492,DE-492,38846.18,DE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
493,DE-493,283872.16,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
494,DE-494,0,DE,Fashion & beauty,In-house only BNPL,PayPal,2023
495,DE-495,418262.02,DE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
496,DE-496,321827.62,DE,Fashion & beauty,No BNPL,No BNPL,2023
497,DE-497,642619.54,DE,Electronics,Outsourced only BNPL,PayPal,2023
498,DE-498,278343.38,DE,Home & Furniture,Outsourced only BNPL,PayPal,2023
499,DE-499,276708.18,DE,Home & Furniture,In-house only BNPL,PayPal,2023
500,DE-500,219506.03,DE,Home & Furniture,In-house + Outsourced BNPL,PayPal,2023
501,DE-501,42802.11,DE,Fashion & beauty,In-house only BNPL,Klarna,2023
502,DE-502,0,DE,Toys & Hobbies,In-house only BNPL,Klarna,2023
503,DE-503,0,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
504,DE-504,0,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
505,DE-505,216365.87,DE,Fashion & beauty,No BNPL,No BNPL,2023
506,DE-506,80222.07,DE,DIY,Outsourced only BNPL,Klarna,2023
507,DE-507,0,DE,DIY,In-house + Outsourced BNPL,PayPal,2023
508,DE-508,398408.47,DE,Fashion & beauty,In-house only BNPL,Klarna,2023
509,DE-509,255636.23,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
510,DE-510,98176.2,DE,DIY,Outsourced only BNPL,PayPal,2023
511,DE-511,94994.61,DE,DIY,Outsourced only BNPL,Klarna,2023
512,DE-512,413553.26,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
513,DE-513,0,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
514,DE-514,338955.06,DE,Electronics,Outsourced only BNPL,PayPal,2023
515,DE-515,411329.98,DE,Electronics,In-house only BNPL,Riverty,2023
516,DE-516,305938.55,DE,Fashion & beauty,No BNPL,No BNPL,2023
517,DE-517,12132.92,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
518,DE-518,171182.49,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
519,DE-519,207311.43,DE,Home & Furniture,Outsourced only BNPL,PayPal,2023
520,DE-520,348145.23,DE,Toys & Hobbies,In-house only BNPL,Klarna,2023
521,DE-521,127319.47,DE,Home & Furniture,In-house only BNPL,PayPal,2023
522,DE-522,339506.06,DE,Electronics,Outsourced only BNPL,Ratepay,2023
523,DE-523,137387.63,DE,Toys & Hobbies,Outsourced only BNPL,Riverty,2023
524,DE-524,488129.25,DE,Home & Furniture,Outsourced only BNPL,Riverty,2023
525,DE-525,0,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
526,DE-526,155046.92,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
527,DE-527,134697.92,DE,Home & Furniture,In-house + Outsourced BNPL,PayPal,2023
528,DE-528,0,DE,Fashion & beauty,In-house only BNPL,Klarna,2023
529,DE-529,104217.69,DE,Electronics,In-house + Outsourced BNPL,PayPal,2023
530,DE-530,236671.98,DE,Fashion & beauty,In-house only BNPL,PayPal,2023
531,DE-531,96938.03,DE,DIY,No BNPL,No BNPL,2023
532,DE-532,315858.3,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
533,DE-533,94539.09,DE,DIY,Outsourced only BNPL,Riverty,2023
534,DE-534,13346.41,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
535,DE-535,0,DE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
536,DE-536,0,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
537,DE-537,0,DE,Toys & Hobbies,In-house + Outsourced BNPL,Klarna,2023
538,DE-538,407980.94,DE,Fashion & beauty,Outsourced only BNPL,PayPal,2023
539,DE-539,531461.64,DE,DIY,Outsourced only BNPL,Klarna,2023
540,DE-540,0,DE,DIY,Outsourced only BNPL,Riverty,2023
541,DE-541,256400.83,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
542,DE-542,99316.43,DE,Home & Furniture,Outsourced only BNPL,PayPal,2023
543,DE-543,176935.69,DE,Home & Furniture,Outsourced only BNPL,Riverty,2023
544,DE-544,436936.06,DE,Electronics,In-house only BNPL,Riverty,2023
545,DE-545,0,DE,Home & Furniture,No BNPL,No BNPL,2023
546,DE-546,55677.19,DE,Home & Furniture,Outsourced only BNPL,PayPal,2023
547,DE-547,637140.83,DE,Electronics,Outsourced only BNPL,PayPal,2023
548,DE-548,543790.66,DE,Electronics,Outsourced only BNPL,Riverty,2023
549,DE-549,249209.54,DE,Toys & Hobbies,In-house only BNPL,PayPal,2023
550,DE-550,48640.98,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
551,DE-551,665638.83,DE,Electronics,Outsourced only BNPL,PayPal,2023
552,DE-552,311246,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
553,DE-553,0,DE,Toys & Hobbies,In-house only BNPL,Klarna,2023
554,DE-554,435568.03,DE,Home & Furniture,No BNPL,No BNPL,2023
555,DE-555,357659.22,DE,Home & Furniture,Outsourced only BNPL,Others,2023
556,DE-556,414501.47,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
557,DE-557,0,DE,Fashion & beauty,No BNPL,No BNPL,2023
558,DE-558,0,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
559,DE-559,155749.28,DE,Fashion & beauty,No BNPL,No BNPL,2023
560,DE-560,194637.34,DE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
561,DE-561,66575.66,DE,DIY,Outsourced only BNPL,Klarna,2023
562,DE-562,256515.99,DE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
563,DE-563,382576.25,DE,Home & Furniture,In-house + Outsourced BNPL,Riverty,2023
564,DE-564,434694.77,DE,Fashion & beauty,Outsourced only BNPL,Others,2023
565,DE-565,129937.59,DE,Toys & Hobbies,No BNPL,No BNPL,2023
566,DE-566,69728.62,DE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
567,DE-567,161766.6,DE,DIY,Outsourced only BNPL,PayPal,2023
568,DE-568,540442.99,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
569,DE-569,350668.32,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
570,DE-570,326231.68,DE,Home & Furniture,Outsourced only BNPL,Riverty,2023
571,DE-571,158195.35,DE,Fashion & beauty,Outsourced only BNPL,PayPal,2023
572,DE-572,29895.91,DE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
573,DE-573,10823.39,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
574,DE-574,338920.53,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
575,DE-575,243020.34,DE,Electronics,Outsourced only BNPL,PayPal,2023
576,DE-576,329656.09,DE,Fashion & beauty,No BNPL,No BNPL,2023
577,DE-577,544476.27,DE,Electronics,Outsourced only BNPL,Klarna,2023
578,DE-578,125433.37,DE,Fashion & beauty,No BNPL,No BNPL,2023
579,DE-579,294936.95,DE,Home & Furniture,Outsourced only BNPL,Riverty,2023
580,DE-580,386518.17,DE,Fashion & beauty,Outsourced only BNPL,PayPal,2023
581,DE-581,94868.74,DE,Electronics,Outsourced only BNPL,Riverty,2023
582,DE-582,652516.82,DE,Electronics,In-house + Outsourced BNPL,PayPal,2023
583,DE-583,87150.48,DE,Fashion & beauty,Outsourced only BNPL,PayPal,2023
584,DE-584,236910.26,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
585,DE-585,454812.51,DE,Home & Furniture,Outsourced only BNPL,Riverty,2023
586,DE-586,218505.39,DE,DIY,Outsourced only BNPL,Klarna,2023
587,DE-587,365963.08,DE,Electronics,Outsourced only BNPL,Others,2023
588,DE-588,159354.39,DE,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
589,DE-589,0,DE,Fashion & beauty,In-house + Outsourced BNPL,PayPal,2023
590,DE-590,161268.11,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
591,DE-591,502689.95,DE,Fashion & beauty,In-house only BNPL,Klarna,2023
592,DE-592,176162.34,DE,Toys & Hobbies,No BNPL,No BNPL,2023
593,DE-593,444206.74,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
594,DE-594,316419.54,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
595,DE-595,576917.26,DE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
596,DE-596,508648.71,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
597,DE-597,428177.25,DE,Electronics,Outsourced only BNPL,Klarna,2023
598,DE-598,0,DE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
599,DE-599,302720.02,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
600,DE-600,93459.83,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
601,DE-601,394497.02,DE,Electronics,Outsourced only BNPL,Klarna,2023
602,DE-602,604450.32,DE,Home & Furniture,Outsourced only BNPL,Riverty,2023
603,DE-603,200322.91,DE,Electronics,In-house + Outsourced BNPL,PayPal,2023
604,DE-604,310358.38,DE,Home & Furniture,In-house + Outsourced BNPL,Riverty,2023
605,DE-605,379969.18,DE,Electronics,No BNPL,No BNPL,2023
606,DE-606,159265.25,DE,Fashion & beauty,Outsourced only BNPL,Unzer,2023
607,DE-607,382716.93,DE,Fashion & beauty,No BNPL,No BNPL,2023
608,DE-608,89364.21,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
609,DE-609,0,DE,Fashion & beauty,In-house only BNPL,PayPal,2023
610,DE-610,276809.08,DE,DIY,Outsourced only BNPL,Riverty,2023
611,DE-611,263398.14,DE,Home & Furniture,In-house only BNPL,Riverty,2023
612,DE-612,503187.84,DE,Electronics,No BNPL,No BNPL,2023
613,DE-613,358852.94,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
614,DE-614,0,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
615,DE-615,0,DE,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
616,DE-616,632947.87,DE,Electronics,Outsourced only BNPL,Riverty,2023
617,DE-617,240113.84,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
618,DE-618,629727.47,DE,Electronics,Outsourced only BNPL,Riverty,2023
619,DE-619,285288.31,DE,Home & Furniture,In-house + Outsourced BNPL,PayPal,2023
620,DE-620,326594.43,DE,Electronics,Outsourced only BNPL,Klarna,2023
621,DE-621,287311.96,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
622,DE-622,380786.97,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
623,DE-623,204158.74,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
624,DE-624,54399.41,DE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
625,DE-625,120807.16,DE,Home & Furniture,In-house only BNPL,Klarna,2023
626,DE-626,40161.6,DE,Fashion & beauty,Outsourced only BNPL,Klarna,2023
627,DE-627,264615.85,DE,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
628,DE-628,49529.3,DE,DIY,In-house + Outsourced BNPL,Klarna,2023
629,DE-629,376621.96,DE,Fashion & beauty,Outsourced only BNPL,Others,2023
630,DE-630,184432.56,DE,Fashion & beauty,Outsourced only BNPL,Others,2023
631,DE-631,164728.48,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
632,DE-632,279689.14,DE,Toys & Hobbies,In-house + Outsourced BNPL,Klarna,2023
633,DE-633,383845.79,DE,Fashion & beauty,Outsourced only BNPL,Riverty,2023
634,DE-634,116371.18,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
635,DE-635,213571.1,DE,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
636,DE-636,420554.74,DE,Home & Furniture,Outsourced only BNPL,Klarna,2023
